,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
88,XT,comb,down,4,0,2.5,70,100,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))-0.18725035020114963
89,XT,comb,down,4,0,2.5,100,140,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))-0.14981552977667204
90,XT,comb,down,4,0,2.5,140,200,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))-0.14407331859318404
91,XT,comb,down,4,0,2.5,200,300,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))-0.2761485718908854
92,XT,comb,up,5,0,2.5,30,50,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))+0.1015266870319419
93,XT,comb,up,5,0,2.5,50,70,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))+0.0830971576502197
94,XT,comb,up,5,0,2.5,70,100,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))+0.05350010005747132
95,XT,comb,up,5,0,2.5,100,140,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))+0.04280443707904915
96,XT,comb,up,5,0,2.5,140,200,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))+0.0411638053123383
97,XT,comb,up,5,0,2.5,200,300,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))+0.07889959196882439
98,XT,comb,up,4,0,2.5,30,50,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))+0.35534340461179664
99,XT,comb,up,4,0,2.5,50,70,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))+0.29084005177576894
100,XT,comb,up,4,0,2.5,70,100,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))+0.18725035020114963
101,XT,comb,up,4,0,2.5,100,140,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))+0.14981552977667204
102,XT,comb,up,4,0,2.5,140,200,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))+0.14407331859318404
103,XT,comb,up,4,0,2.5,200,300,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))+0.2761485718908854
104,XXT,comb,central,5,0,2.5,30,300,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))
105,XXT,comb,central,4,0,2.5,30,300,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))
106,XXT,comb,down,5,0,2.5,30,50,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))-0.11549649863384925
107,XXT,comb,down,5,0,2.5,50,70,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))-0.09819153754163275
108,XXT,comb,down,5,0,2.5,70,100,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))-0.0671408044218317
109,XXT,comb,down,5,0,2.5,100,140,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))-0.053581711932325964
