,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
342,XXT,mujets,central,5,0,2.5,20,1000,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))
343,XXT,mujets,central,4,0,2.5,20,1000,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))
344,XXT,mujets,down,5,0,2.5,20,30,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))-0.07542242674610752
345,XXT,mujets,down,5,0,2.5,30,50,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))-0.06070969288792692
346,XXT,mujets,down,5,0,2.5,50,70,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))-0.04366426790572689
347,XXT,mujets,down,5,0,2.5,70,100,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))-0.035454489275694744
348,XXT,mujets,down,5,0,2.5,100,140,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))-0.056615838888388476
349,XXT,mujets,down,5,0,2.5,140,200,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))-0.11263818288727519
350,XXT,mujets,down,5,0,2.5,200,300,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))-0.247660383535965
351,XXT,mujets,down,5,0,2.5,300,600,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))-0.12989664813947133
352,XXT,mujets,down,5,0,2.5,600,1000,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))-0.09688706609616056
353,XXT,mujets,down,4,0,2.5,20,30,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))-0.2639784936113763
