,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
279,XT,mujets,down,4,0,2.5,50,70,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))-0.11837230032658112
280,XT,mujets,down,4,0,2.5,70,100,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))-0.11405217150458659
281,XT,mujets,down,4,0,2.5,100,140,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))-0.14113548879851678
282,XT,mujets,down,4,0,2.5,140,200,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))-0.22120641164765387
283,XT,mujets,down,4,0,2.5,200,300,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))-0.2466936919142378
284,XT,mujets,down,4,0,2.5,300,600,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))-0.2057779943605946
285,XT,mujets,down,4,0,2.5,600,1000,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))-0.3628117742709087
286,XT,mujets,up,5,0,2.5,20,30,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))+0.060081064294092386
287,XT,mujets,up,5,0,2.5,30,50,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))+0.0445356204474869
288,XT,mujets,up,5,0,2.5,50,70,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))+0.033820657236166035
289,XT,mujets,up,5,0,2.5,70,100,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))+0.03258633471559617
290,XT,mujets,up,5,0,2.5,100,140,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))+0.04032442537100479
291,XT,mujets,up,5,0,2.5,140,200,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))+0.06320183189932968
292,XT,mujets,up,5,0,2.5,200,300,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))+0.07048391197549651
293,XT,mujets,up,5,0,2.5,300,600,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))+0.0587937126744556
294,XT,mujets,up,5,0,2.5,600,1000,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))+0.10366050693454534
295,XT,mujets,up,4,0,2.5,20,30,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))+0.21028372502932335
296,XT,mujets,up,4,0,2.5,30,50,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))+0.15587467156620416
297,XT,mujets,up,4,0,2.5,50,70,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))+0.11837230032658112
298,XT,mujets,up,4,0,2.5,70,100,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))+0.11405217150458659
299,XT,mujets,up,4,0,2.5,100,140,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))+0.14113548879851678
300,XT,mujets,up,4,0,2.5,140,200,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))+0.22120641164765387
301,XT,mujets,up,4,0,2.5,200,300,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))+0.2466936919142378
302,XT,mujets,up,4,0,2.5,300,600,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))+0.2057779943605946
303,XT,mujets,up,4,0,2.5,600,1000,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))+0.3628117742709087
342,XXT,mujets,central,5,0,2.5,20,1000,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))
343,XXT,mujets,central,4,0,2.5,20,1000,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))
344,XXT,mujets,down,5,0,2.5,20,30,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))-0.055317385608551324
345,XXT,mujets,down,5,0,2.5,30,50,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))-0.056373832846844836
346,XXT,mujets,down,5,0,2.5,50,70,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))-0.04828290166336692
347,XXT,mujets,down,5,0,2.5,70,100,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))-0.035284053518546805
348,XXT,mujets,down,5,0,2.5,100,140,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))-0.04975889233426984
349,XXT,mujets,down,5,0,2.5,140,200,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))-0.05971390208983523
350,XXT,mujets,down,5,0,2.5,200,300,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))-0.07872097228302286
351,XXT,mujets,down,5,0,2.5,300,600,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))-0.055427530014330366
352,XXT,mujets,down,5,0,2.5,600,1000,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))-0.11326395429454837
353,XXT,mujets,down,4,0,2.5,20,30,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))-0.19361084962992964
354,XXT,mujets,down,4,0,2.5,30,50,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))-0.19730841496395693
355,XXT,mujets,down,4,0,2.5,50,70,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))-0.16899015582178423
356,XXT,mujets,down,4,0,2.5,70,100,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))-0.12349418731491382
357,XXT,mujets,down,4,0,2.5,100,140,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))-0.17415612316994444
358,XXT,mujets,down,4,0,2.5,140,200,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))-0.2089986573144233
359,XXT,mujets,down,4,0,2.5,200,300,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))-0.27552340299058
360,XXT,mujets,down,4,0,2.5,300,600,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))-0.19399635505015628
361,XXT,mujets,down,4,0,2.5,600,1000,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))-0.3964238400309193
362,XXT,mujets,up,5,0,2.5,20,30,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))+0.055317385608551324
363,XXT,mujets,up,5,0,2.5,30,50,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))+0.056373832846844836
364,XXT,mujets,up,5,0,2.5,50,70,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))+0.04828290166336692
365,XXT,mujets,up,5,0,2.5,70,100,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))+0.035284053518546805
366,XXT,mujets,up,5,0,2.5,100,140,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))+0.04975889233426984
367,XXT,mujets,up,5,0,2.5,140,200,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))+0.05971390208983523
368,XXT,mujets,up,5,0,2.5,200,300,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))+0.07872097228302286
369,XXT,mujets,up,5,0,2.5,300,600,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))+0.055427530014330366
370,XXT,mujets,up,5,0,2.5,600,1000,0,1,0.985804+-0.00284948*log(x+19)*log(x+18)*(3-0.434084*log(x+18))+0.11326395429454837
