,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
284,XT,mujets,down,4,0,2.5,300,600,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))-0.2033328801570845
285,XT,mujets,down,4,0,2.5,600,1000,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))-0.2477045727104692
286,XT,mujets,up,5,0,2.5,20,30,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))+0.06782705427414472
287,XT,mujets,up,5,0,2.5,30,50,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))+0.03782608640788901
288,XT,mujets,up,5,0,2.5,50,70,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))+0.033324209295527006
289,XT,mujets,up,5,0,2.5,70,100,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))+0.034712166816944154
290,XT,mujets,up,5,0,2.5,100,140,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))+0.04533546239000758
291,XT,mujets,up,5,0,2.5,140,200,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))+0.06440448854471544
292,XT,mujets,up,5,0,2.5,200,300,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))+0.07223976610465771
293,XT,mujets,up,5,0,2.5,300,600,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))+0.05809510861630986
294,XT,mujets,up,5,0,2.5,600,1000,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))+0.07077273506013405
295,XT,mujets,up,4,0,2.5,20,30,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))+0.23739468995950652
296,XT,mujets,up,4,0,2.5,30,50,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))+0.13239130242761155
297,XT,mujets,up,4,0,2.5,50,70,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))+0.11663473253434452
298,XT,mujets,up,4,0,2.5,70,100,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))+0.12149258385930453
299,XT,mujets,up,4,0,2.5,100,140,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))+0.15867411836502654
300,XT,mujets,up,4,0,2.5,140,200,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))+0.22541570990650403
